BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_kV,ZONE,VMAX,VMIN
4111.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4112.0,2.0,0.029205714285714286,0.0071719163429751894,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4113.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4114.0,2.0,0.029205714285714286,0.0071719163429751894,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4115.0,2.0,0.029205714285714286,0.0071719163429751894,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4116.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4117.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4118.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4119.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4120.0,2.0,0.029205714285714286,0.0071719163429751894,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4121.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4122.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4123.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4124.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4125.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4126.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4127.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4128.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4129.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4130.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4131.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4132.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4133.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4134.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4135.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4136.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4137.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4138.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4139.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4140.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4141.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4142.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4143.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4144.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4145.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4146.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4147.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4148.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4149.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4150.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4151.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4152.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4153.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4154.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4155.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4156.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4157.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4158.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4159.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4160.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4161.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4162.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4163.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4164.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4165.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4166.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4167.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4168.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4169.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4170.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4171.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4172.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4173.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4174.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4175.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4176.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4177.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4178.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4179.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4180.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4181.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4182.0,1.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4183.0,1.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4184.0,2.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4185.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4186.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4187.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4188.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4189.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4190.0,2.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4191.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4192.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4193.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4194.0,2.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4195.0,1.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4196.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4197.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4198.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4199.0,1.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4200.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4201.0,2.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4202.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4203.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4204.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4205.0,1.0,0.029205714285714286,0.0071719163429751894,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4206.0,2.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4207.0,2.0,0.0215,0.0052796586265787815,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4208.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4209.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4210.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4211.0,2.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4212.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4213.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4214.0,2.0,0.0215,0.0052796586265787815,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4215.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4216.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4217.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4218.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4219.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4220.0,2.0,0.0215,0.0052796586265787815,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4221.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4222.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4223.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4224.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4225.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4226.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4227.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4228.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4229.0,2.0,0.0215,0.0052796586265787815,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4230.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4231.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4232.0,1.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4233.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4234.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4235.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4236.0,2.0,0.0215,0.0052796586265787815,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4237.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4238.0,2.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4239.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4240.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4241.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4242.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4243.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4244.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4245.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4246.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4247.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4248.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4249.0,2.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4250.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4251.0,1.0,0.02520701754385965,0.006189974308174943,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4252.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4253.0,2.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4254.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4255.0,1.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4256.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4257.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4258.0,2.0,0.01654943820224719,0.004063971356722177,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4259.0,2.0,0.0215,0.0052796586265787815,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4260.0,2.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4261.0,2.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4262.0,2.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4263.0,2.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4264.0,1.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4265.0,2.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4266.0,1.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4267.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4268.0,1.0,0.029205714285714286,0.0071719163429751894,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4269.0,1.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4270.0,1.0,0.029205714285714286,0.0071719163429751894,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4271.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4272.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4273.0,1.0,0.029205714285714286,0.0071719163429751894,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4274.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4275.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4276.0,1.0,0.00932,0.002288670623242523,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4277.0,1.0,0.029205714285714286,0.0071719163429751894,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4278.0,1.0,0.029079310344827587,0.007140875893815375,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
4279.0,2.0,0.021584848484848485,0.0053004944886709884,0.0,0.0,0.0,1.0,0.0,0.4,39.0,1.1,0.9
